sanctuary,site,status,date,time,group.no,groupID,transect,length.mm,stage,school,comments,number,group.id,transect.id,school.id,row.id
Armstrong,Ricey_Beach,Fished,18/1/2019,1420,1,ST,4,140,F,13,NA,1,Fished.Armstrong.Ricey_Beach.ST,Fished.Armstrong.Ricey_Beach.ST.4,Ricey_Beach.4.ST.13,468
Armstrong,Ricey_Beach,Fished,18/1/2019,1420,1,ST,4,180,F,13,NA,1,Fished.Armstrong.Ricey_Beach.ST,Fished.Armstrong.Ricey_Beach.ST.4,Ricey_Beach.4.ST.13,469
Armstrong,Ricey_Beach,Fished,18/1/2019,1420,1,ST,4,170,F,14,NA,1,Fished.Armstrong.Ricey_Beach.ST,Fished.Armstrong.Ricey_Beach.ST.4,Ricey_Beach.4.ST.14,470
Armstrong,Ricey_Beach,Fished,18/1/2019,1420,1,ST,4,290,M,15,NA,1,Fished.Armstrong.Ricey_Beach.ST,Fished.Armstrong.Ricey_Beach.ST.4,Ricey_Beach.4.ST.15,471
Armstrong,Ricey_Beach,Fished,18/1/2019,1420,1,ST,5,270,M,16,NA,1,Fished.Armstrong.Ricey_Beach.ST,Fished.Armstrong.Ricey_Beach.ST.5,Ricey_Beach.5.ST.16,472
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,EAA,1,120,F,1,NA,1,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.1,Little Salmon_Bay.1.EAA.1,473
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,EAA,1,250,F,1,NA,1,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.1,Little Salmon_Bay.1.EAA.1,474
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,EAA,2,120,F,1,NA,1,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.2,Little Salmon_Bay.2.EAA.1,475
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,EAA,2,400,M,1,NA,1,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.2,Little Salmon_Bay.2.EAA.1,476
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,EAA,2,120,F,2,NA,1,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.2,Little Salmon_Bay.2.EAA.2,477
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,EAA,2,120,F,2,NA,1,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.2,Little Salmon_Bay.2.EAA.2,478
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,EAA,2,100,F,1,NA,1,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.2,Little Salmon_Bay.2.EAA.1,479
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,EAA,2,80,F,1,NA,1,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.2,Little Salmon_Bay.2.EAA.1,480
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,EAA,3,150,F,1,NA,1,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.3,Little Salmon_Bay.3.EAA.1,481
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,EAA,3,380,M,1,NA,1,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.3,Little Salmon_Bay.3.EAA.1,482
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,EAA,3,60,F,6,NA,1,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.3,Little Salmon_Bay.3.EAA.6,483
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,EAA,3,60,F,6,NA,1,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.3,Little Salmon_Bay.3.EAA.6,484
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,EAA,3,350,F,6,NA,1,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.3,Little Salmon_Bay.3.EAA.6,485
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,EAA,3,420,M,6,NA,1,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.3,Little Salmon_Bay.3.EAA.6,486
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,EAA,3,240,F,6,NA,1,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.3,Little Salmon_Bay.3.EAA.6,487
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,EAA,3,240,F,6,NA,1,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.3,Little Salmon_Bay.3.EAA.6,488
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,EAA,4,210,F,1,NA,1,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.4,Little Salmon_Bay.4.EAA.1,489
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,EAA,4,200,F,1,NA,1,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.4,Little Salmon_Bay.4.EAA.1,490
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,EAA,4,280,F,2,NA,1,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.4,Little Salmon_Bay.4.EAA.2,491
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,EAA,4,120,F,2,NA,1,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.4,Little Salmon_Bay.4.EAA.2,492
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,EAA,4,150,F,2,NA,1,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.4,Little Salmon_Bay.4.EAA.2,493
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,EAA,4,150,F,2,NA,1,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.4,Little Salmon_Bay.4.EAA.2,494
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,EAA,4,290,F,1,NA,1,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.4,Little Salmon_Bay.4.EAA.1,495
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,EAA,5,140,F,1,NA,1,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.5,Little Salmon_Bay.5.EAA.1,496
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,EAA,5,100,F,1,NA,1,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.5,Little Salmon_Bay.5.EAA.1,497
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,EAA,5,120,F,3,NA,1,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.5,Little Salmon_Bay.5.EAA.3,498
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,EAA,5,110,F,3,NA,1,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.5,Little Salmon_Bay.5.EAA.3,499
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,EAA,5,200,F,3,NA,1,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.5,Little Salmon_Bay.5.EAA.3,500
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,EAA,5,110,F,1,NA,1,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.5,Little Salmon_Bay.5.EAA.1,501
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,EAA,5,310,F,3,NA,1,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.5,Little Salmon_Bay.5.EAA.3,502
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,EAA,5,120,F,3,NA,1,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.5,Little Salmon_Bay.5.EAA.3,503
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,EAA,5,100,F,3,NA,1,No-take.Parker_Pt.Little Salmon_Bay.EAA,No-take.Parker_Pt.Little Salmon_Bay.EAA.5,Little Salmon_Bay.5.EAA.3,504
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,1,180,F,10,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,Little Salmon_Bay.1.AH.10,505
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,1,180,F,10,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,Little Salmon_Bay.1.AH.10,506
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,1,180,F,10,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,Little Salmon_Bay.1.AH.10,507
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,1,180,F,10,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,Little Salmon_Bay.1.AH.10,508
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,1,180,F,10,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,Little Salmon_Bay.1.AH.10,509
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,1,180,F,10,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,Little Salmon_Bay.1.AH.10,510
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,1,180,F,10,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,Little Salmon_Bay.1.AH.10,511
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,1,180,F,10,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,Little Salmon_Bay.1.AH.10,512
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,1,180,F,10,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,Little Salmon_Bay.1.AH.10,513
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,1,180,F,10,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,Little Salmon_Bay.1.AH.10,514
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,1,130,F,8,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,Little Salmon_Bay.1.AH.8,515
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,1,130,F,8,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,Little Salmon_Bay.1.AH.8,516
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,1,130,F,8,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,Little Salmon_Bay.1.AH.8,517
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,1,130,F,8,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,Little Salmon_Bay.1.AH.8,518
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,1,130,F,8,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,Little Salmon_Bay.1.AH.8,519
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,1,130,F,8,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,Little Salmon_Bay.1.AH.8,520
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,1,130,F,8,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,Little Salmon_Bay.1.AH.8,521
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,1,130,F,8,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,Little Salmon_Bay.1.AH.8,522
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,1,130,F,13,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,Little Salmon_Bay.1.AH.13,523
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,1,130,F,13,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,Little Salmon_Bay.1.AH.13,524
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,1,130,F,13,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,Little Salmon_Bay.1.AH.13,525
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,1,130,F,13,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,Little Salmon_Bay.1.AH.13,526
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,1,130,F,13,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,Little Salmon_Bay.1.AH.13,527
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,1,130,F,13,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,Little Salmon_Bay.1.AH.13,528
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,1,130,F,13,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,Little Salmon_Bay.1.AH.13,529
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,1,130,F,13,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,Little Salmon_Bay.1.AH.13,530
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,1,130,F,13,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,Little Salmon_Bay.1.AH.13,531
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,1,130,F,13,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,Little Salmon_Bay.1.AH.13,532
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,1,130,F,13,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,Little Salmon_Bay.1.AH.13,533
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,1,130,F,13,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,Little Salmon_Bay.1.AH.13,534
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,1,130,F,13,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,Little Salmon_Bay.1.AH.13,535
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,1,120,F,1,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.1,Little Salmon_Bay.1.AH.1,536
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,2,80,F,1,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.2,Little Salmon_Bay.2.AH.1,537
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,2,70,F,1,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.2,Little Salmon_Bay.2.AH.1,538
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,2,90,F,4,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.2,Little Salmon_Bay.2.AH.4,539
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,2,90,F,4,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.2,Little Salmon_Bay.2.AH.4,540
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,2,90,F,4,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.2,Little Salmon_Bay.2.AH.4,541
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,2,90,F,4,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.2,Little Salmon_Bay.2.AH.4,542
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,2,80,F,1,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.2,Little Salmon_Bay.2.AH.1,543
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,2,80,F,1,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.2,Little Salmon_Bay.2.AH.1,544
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,2,70,F,1,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.2,Little Salmon_Bay.2.AH.1,545
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,3,50,F,3,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.3,Little Salmon_Bay.3.AH.3,546
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,3,50,F,3,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.3,Little Salmon_Bay.3.AH.3,547
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,3,50,F,3,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.3,Little Salmon_Bay.3.AH.3,548
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,3,150,M,2,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.3,Little Salmon_Bay.3.AH.2,549
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,3,100,F,2,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.3,Little Salmon_Bay.3.AH.2,550
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,3,200,M,1,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.3,Little Salmon_Bay.3.AH.1,551
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,3,140,F,1,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.3,Little Salmon_Bay.3.AH.1,552
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,4,120,F,5,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.4,Little Salmon_Bay.4.AH.5,553
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,4,120,F,5,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.4,Little Salmon_Bay.4.AH.5,554
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,4,120,F,5,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.4,Little Salmon_Bay.4.AH.5,555
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,4,150,F,5,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.4,Little Salmon_Bay.4.AH.5,556
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,4,150,F,5,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.4,Little Salmon_Bay.4.AH.5,557
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,4,100,F,9,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.4,Little Salmon_Bay.4.AH.9,558
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,4,100,F,9,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.4,Little Salmon_Bay.4.AH.9,559
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,4,100,F,9,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.4,Little Salmon_Bay.4.AH.9,560
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,4,100,F,9,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.4,Little Salmon_Bay.4.AH.9,561
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,4,100,F,9,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.4,Little Salmon_Bay.4.AH.9,562
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,4,100,F,9,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.4,Little Salmon_Bay.4.AH.9,563
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,4,100,F,9,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.4,Little Salmon_Bay.4.AH.9,564
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,4,100,F,9,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.4,Little Salmon_Bay.4.AH.9,565
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,4,100,F,9,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.4,Little Salmon_Bay.4.AH.9,566
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,4,140,F,3,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.4,Little Salmon_Bay.4.AH.3,567
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,4,140,F,3,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.4,Little Salmon_Bay.4.AH.3,568
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,4,140,F,3,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.4,Little Salmon_Bay.4.AH.3,569
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,4,100,J,1,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.4,Little Salmon_Bay.4.AH.1,570
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,4,350,M,1,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.4,Little Salmon_Bay.4.AH.1,571
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,5,110,M,2,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.5,Little Salmon_Bay.5.AH.2,572
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,5,80,F,2,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.5,Little Salmon_Bay.5.AH.2,573
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,5,90,F,1,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.5,Little Salmon_Bay.5.AH.1,574
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,5,60,F,1,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.5,Little Salmon_Bay.5.AH.1,575
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,5,80,F,1,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.5,Little Salmon_Bay.5.AH.1,576
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,AH,5,70,F,1,NA,1,No-take.Parker_Pt.Little Salmon_Bay.AH,No-take.Parker_Pt.Little Salmon_Bay.AH.5,Little Salmon_Bay.5.AH.1,577
Parker_Pt,Little Salmon_Bay,No-take,20/1/2019,1120,2,JH,1,100,F,1,NA,1,No-take.Parker_Pt.Little Salmon_Bay.JH,No-take.Parker_Pt.Little Salmon_Bay.JH.1,Little Salmon_Bay.1.JH.1,578
